,timestamp,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,machine_status
6262,31-05-2018 21:00,46.52777,53.64583,41.6232605,627.7778,73.41206,13.65017,16.13136,15.73351,15.08247,46.2046,NORMAL
6263,31-05-2018 21:15,46.61458,53.64583,41.71006775,625.9259,75.07323,13.56337,16.16753,15.77691,15.05353,45.9658,NORMAL
6264,31-05-2018 21:30,46.65799,53.64583206,41.88367844,636.4584,78.16457,13.62847,16.16753,15.77691,15.11863,50.24364,NORMAL
6265,31-05-2018 21:45,46.70139,53.64583,41.97048569,629.3981,73.21249,13.56337,16.16753,15.61777,15.05353,50.56064,NORMAL
6266,31-05-2018 22:00,46.74478912,53.64583206,42.14409637,626.8518,67.13904,13.62847,16.06626,15.53096,15.11863,46.97134,NORMAL
6267,31-05-2018 22:15,46.8316,53.64583,42.1441,638.3102,66.61642,13.68634,16.13136,15.56713,15.11863,50.07485,NORMAL
6268,31-05-2018 22:30,46.74478912,53.60242844,42.1441,625.3472,65.84819,13.62847,16.13136,15.5816,15.05353,53.35151,NORMAL
6269,31-05-2018 22:45,46.74478912,53.64583,42.1875,624.8843,65.78265,13.56337,16.16753,15.69734,15.16204,52.22905,NORMAL
6271,31-05-2018 23:00,46.74479,53.55902,42.31770706,623.1481,62.66138,13.62847,16.16753,15.53096,15.11863,46.97717,NORMAL
6272,31-05-2018 23:15,46.74478912,53.47222137,42.36111069,626.5046,62.51149,13.67911,16.13136,15.56713,15.08247,48.14122,NORMAL
6273,31-05-2018 23:30,46.74478912,53.47222137,42.49132,637.6157,64.21768,13.5923,16.16753,15.69734,15.08247,44.72967,NORMAL
6274,31-05-2018 23:45,46.74479,53.47222137,42.53472137,634.1435,64.75592,13.55613,16.06626,15.61777,15.11863,46.52956,NORMAL
6275,01-06-2018 00:00,46.8316,53.47222,42.62152,628.125,66.48535,13.62847,16.13136,15.71181,15.16204,42.85493,NORMAL
6276,01-06-2018 00:15,46.875,53.47222,42.75173569,625.2314,64.16898,13.59954,16.16753,15.69734,15.16204,46.85693,NORMAL
6277,01-06-2018 00:30,46.9184,53.47222,42.83853912,629.5139,66.34925,13.63571,16.21094,15.69734,15.08247,46.76977,NORMAL
6278,01-06-2018 00:45,47.09201,53.60242844,42.96875,630.3241,64.78681,13.56337,16.13136,15.94329,15.16204,45.27498,NORMAL
6279,01-06-2018 01:00,47.17882,53.60242844,43.05555,626.9676,67.6632,13.59954,15.87095,15.41522,14.82205,42.84711,NORMAL
6280,01-06-2018 01:15,47.265625,53.64583,43.14236069,628.8195,69.69621,13.53443,15.91435,15.22714,14.85822,43.77215,NORMAL
6281,01-06-2018 01:30,47.26563,53.60243,43.22916412,633.1018,74.65126,13.68634,15.91435,15.03906,14.82205,41.71264,NORMAL
6282,01-06-2018 01:45,47.30902481,53.47222,43.14236069,627.8936,80.62614,13.62847,15.95775,14.98843,14.90162,48.43818,NORMAL
6283,01-06-2018 02:00,47.35242844,53.55902,42.83854,638.1945,84.0583,13.56337,16.13136,15.22714,14.85822,53.42814,NORMAL
6284,01-06-2018 02:15,47.35243,53.47222,42.70833,628.8195,70.31776,13.5272,16.16753,15.22714,14.85822,53.92364,NORMAL
6286,01-06-2018 02:30,47.4826355,53.55902,42.53472137,636.2269,73.30582,13.5272,16.16753,15.14757,14.85822,52.24033,NORMAL
6287,01-06-2018 02:45,47.52604,53.55902,42.49131775,632.4074,69.30459,13.64294,16.21094,15.45139,14.82205,51.15176,NORMAL
6288,01-06-2018 03:00,47.52604,53.55902481,42.31770706,628.7037,68.78041,13.5055,16.16753,15.14757,14.82205,47.94609,NORMAL
6289,01-06-2018 03:15,47.61285,53.55902481,42.57813,646.2963,70.66063,13.5272,16.24711,15.22714,14.82205,43.70425,NORMAL
6290,01-06-2018 03:30,47.61285,53.55902,42.79514,636.6898,72.64138,13.38976,15.91435,15.14757,14.79311,43.28275,NORMAL
6291,01-06-2018 03:45,47.61285,53.55902481,43.01215,623.3796,75.18501,13.5055,15.95775,15.07523,14.86545,46.60144,NORMAL
6292,01-06-2018 04:00,47.61285,53.60243,43.27256775,624.3055,73.79305,13.23785,15.95775,15.03906,14.82205,42.18974,NORMAL
6293,01-06-2018 04:15,47.74305,53.60243,43.35938,631.0186,76.20829,13.25231,15.91435,15.11863,14.85822,44.03523,NORMAL
6294,01-06-2018 04:30,47.74305,53.68924,43.22916412,644.5602,78.74438,13.32465,15.90712,14.80758,14.85822,43.17664,NORMAL
6295,01-06-2018 04:45,47.78646,53.68924,43.14236069,635.6482,78.03249,13.20168,15.85648,14.95226,14.82205,46.04453,NORMAL
6296,01-06-2018 05:00,47.82986,53.77604,43.05555344,625.2314,85.44726,13.35359,15.90712,15.18374,14.85822,47.37856,NORMAL
6297,01-06-2018 05:15,47.78646,53.81944,43.14236069,629.3982,83.25098,13.20891,15.95052,15.49479,14.82205,53.84869,NORMAL
6298,01-06-2018 05:30,47.78646,53.81944,43.27257,635.5324,77.51745,13.46933,16.39178,15.03906,14.85822,53.12824,NORMAL
6299,01-06-2018 05:45,47.74305,53.86284637,43.48958206,630.787,76.68741,13.25231,16.39178,15.29224,14.85822,49.44961,NORMAL
6301,01-06-2018 06:00,47.78645706,53.90625,43.48958206,640.5093,71.49381,13.41869,16.39178,15.03906,14.85822,48.1739,NORMAL
6302,01-06-2018 06:15,47.82986069,53.86285,43.40277481,632.1759,72.27148,13.41146,16.39178,15.18374,14.82205,43.74986,NORMAL
6303,01-06-2018 06:30,47.96006775,53.99305,43.22916,632.5232,68.60521,13.23061,16.39178,14.96672,14.82205,48.58894,NORMAL
6304,01-06-2018 06:45,48.00347,53.99305,43.05555,626.2731,75.08652,13.31742,16.42795,14.69907,14.74971,43.72756,NORMAL
6305,01-06-2018 07:00,48.13368,54.03646,43.14236,637.7314,82.63728,13.31742,16.30498,15.03906,14.79311,41.39128,NORMAL
6306,01-06-2018 07:15,48.17708206,54.07986,43.22916,636.1111,78.35085,13.26678,16.34115,14.96672,14.82205,50.81108,NORMAL
6307,01-06-2018 07:30,48.22049,54.07986,43.359375,628.2407,68.12882,13.32465,16.34115,15.41522,14.85822,45.86227,NORMAL
6308,01-06-2018 07:45,48.22048569,53.90625,43.44617844,637.1528,73.00378,13.41869,16.39178,15.26331,14.93056,48.66829,NORMAL
6309,01-06-2018 08:00,48.22049,53.81944,43.61979,621.6436,71.78568,13.30295,16.42795,14.96672,14.85822,51.20116,NORMAL
6310,01-06-2018 08:15,49.34896,53.77603912,43.66319275,626.7361,68.23466,13.62847,16.39178,14.91609,14.82205,48.39989,NORMAL
6311,01-06-2018 08:30,48.35069,53.64583,43.79339981,634.838,63.07674,13.59954,16.42795,15.18374,14.74971,49.84573,NORMAL
6312,01-06-2018 08:45,48.61111,53.64583,43.88020706,630.9028,62.65448,13.68634,16.47135,15.03906,14.85822,47.07162,NORMAL
6313,01-06-2018 09:00,49.43576,53.64583206,44.01041412,634.838,60.23994,13.14381,16.2037,15.26331,14.85822,51.71904,NORMAL
6314,01-06-2018 09:15,49.47916,53.68923569,44.09722,627.8935,70.55894,13.14381,16.16753,15.22714,14.90162,50.71925,NORMAL
6316,01-06-2018 09:30,49.21875,53.68924,44.140625,633.5648,68.03173,13.12211,14.93056,15.14757,14.79311,52.77909,NORMAL
6317,01-06-2018 09:45,49.30555,53.77603912,44.140625,632.6389,68.60508,13.14381,16.24711,15.26331,14.82205,50.85111,NORMAL
6318,01-06-2018 10:00,49.65277,53.77603912,44.140625,631.5972,67.49009,13.0353,14.93056,15.16204,14.82205,46.46421,NORMAL
6319,01-06-2018 10:15,48.87152,53.77604,44.14063,632.5232,68.2545,13.02807,15.77691,14.91609,14.85822,46.88398,NORMAL
6320,01-06-2018 10:30,48.828125,53.81944,44.14063,627.1991,73.89782,13.057,15.90712,15.26331,14.82205,42.95282,NORMAL
6321,01-06-2018 10:45,48.828125,53.99305,44.140625,627.3148,74.32325,13.14381,15.95775,15.29224,14.74971,37.22599,NORMAL
6322,01-06-2018 11:00,49.21875,54.07986069,44.01041,631.8287,80.35881,13.09317,15.91435,15.45139,14.90885,43.79866,NORMAL
6323,01-06-2018 11:15,48.87152,54.12326,44.22742844,629.7454,79.70985,13.12934,15.91435,14.96672,14.85822,43.22722,NORMAL
6324,01-06-2018 11:30,48.87152,54.25347,44.31423569,638.7731,79.296,13.09317,15.91435,14.98843,14.85822,42.95604,NORMAL
6325,01-06-2018 11:45,48.87152,54.34027,44.27083206,634.2593,76.84499,13.17274,15.95775,15.03906,14.85822,43.97587,NORMAL
6326,01-06-2018 12:00,48.91493,54.34027481,44.09722137,637.7314,79.94257,13.17274,15.66117,15.41522,14.85822,45.54926,NORMAL
6327,01-06-2018 12:15,48.82813,54.47049,44.01041412,642.2454,77.82647,13.17274,15.6684,15.18374,14.85822,45.39013,NORMAL
6328,01-06-2018 12:30,48.87152,54.47049,43.88020706,636.6898,76.69366,13.09317,15.74074,15.18374,14.82205,45.95884,NORMAL
6329,01-06-2018 12:45,49.73958,54.47049,43.79339981,625.9259,80.64405,12.99913,15.6684,15.1331,14.85822,51.62659,NORMAL
6331,01-06-2018 13:00,49.73958,54.47048569,43.83680344,636.2269,80.83732,13.15828,15.625,15.11863,14.82205,48.13615,NORMAL
6332,01-06-2018 13:15,50.52083,54.42708206,43.79339981,647.338,76.68014,13.1004,15.71181,15.07523,14.79311,51.39752,NORMAL
6333,01-06-2018 13:30,50.52083,54.47049,43.7934,641.4352,79.05023,12.97743,15.63223,14.80758,14.79311,48.11437,NORMAL
6334,01-06-2018 13:45,50.52083,54.29687119,43.79339981,647.1064,72.01675,13.057,15.66117,14.91609,14.82205,48.5314,NORMAL
6335,01-06-2018 14:00,48.87152,54.25347,43.7934,640.9722,78.15917,13.02807,15.66117,15.11863,14.90162,48.36846,NORMAL
6336,01-06-2018 14:15,48.87152481,54.29687119,43.70659637,635.8796,72.21284,13.057,15.5816,15.11863,14.85822,45.02756,NORMAL
6337,01-06-2018 14:30,48.828125,54.29687119,43.79339981,643.1713,79.01942,13.17274,15.71181,15.14757,14.74971,43.127,NORMAL
6338,01-06-2018 14:45,48.82813,54.29687119,43.79339981,636.4584,73.85318,13.12934,15.63223,15.11863,14.90162,47.7812,NORMAL
6339,01-06-2018 15:00,48.6545105,54.25347,43.70659637,624.3055,76.26458,13.06424,15.66117,15.18374,14.85822,47.44523,NORMAL
6340,01-06-2018 15:15,48.4809,54.12326,43.5763855,637.6157,77.59831,12.94849,15.66117,15.14757,14.82205,46.21293,NORMAL
6341,01-06-2018 15:30,48.22049,53.99305,43.35938,643.4028,73.21031,13.17274,15.6684,15.18374,14.82205,46.30678,NORMAL
6342,01-06-2018 15:45,48.046875,53.81944275,42.92535,639.4676,76.88227,13.057,15.71181,14.98843,14.82205,45.95839,NORMAL
6343,01-06-2018 16:00,47.82986,53.64583,43.05555344,646.412,79.62982,13.09317,15.74797,15.18374,14.79311,45.49054,NORMAL
6344,01-06-2018 16:15,47.69964981,53.60242844,43.18576,632.2916,73.18196,13.15828,15.77691,15.41522,14.85822,51.23882,NORMAL
6346,01-06-2018 16:30,47.69965,53.60242844,43.359375,641.5509,80.50555,13.09317,15.77691,14.91609,14.90162,47.29653,NORMAL
6347,01-06-2018 16:45,47.56944275,53.64583206,43.48958206,645.3704,78.78809,13.17274,15.74797,15.33565,14.79311,46.17816,NORMAL
6348,01-06-2018 17:00,47.52604,53.68924,43.66319,634.6064,81.37502,13.0353,15.78414,15.41522,14.79311,43.82474,NORMAL
6349,01-06-2018 17:15,47.52604,53.68923569,43.70659637,644.3287,81.85649,12.99913,15.83478,15.07523,14.82205,47.05597,NORMAL
6350,01-06-2018 17:30,47.4826355,53.64583206,43.48958206,639.6991,80.65617,13.09317,15.83478,15.22714,14.86545,47.57237,NORMAL
6351,01-06-2018 17:45,47.39583,53.55902,43.40277481,632.7546,81.2029,13.1004,15.77691,14.98843,14.85822,48.15931,NORMAL
6352,01-06-2018 18:00,47.39583206,53.55902,43.14236,634.0278,80.1244,13.20891,15.74074,15.41522,14.82205,47.68249,NORMAL
6353,01-06-2018 18:15,47.39583,53.47222,42.79514,629.3981,80.26157,13.17274,15.83478,15.03906,14.85822,50.18953,NORMAL
6354,01-06-2018 18:30,47.48264,53.55902,42.49132,640.2778,79.70023,13.02807,15.74074,14.98843,14.79311,46.59077,NORMAL
6355,01-06-2018 18:45,47.52604,53.55902,42.1875,632.4073,78.07906,13.25231,15.74797,15.29224,15.08247,47.36174,NORMAL
6356,01-06-2018 19:00,47.4826355,53.47222,42.14409637,630.3241,80.75405,13.1004,15.74797,15.14757,15.11863,46.78972,NORMAL
6357,01-06-2018 19:15,47.48264,53.47222,42.1875,630.0926,77.57216,13.057,15.78414,15.29224,15.01013,44.40806,NORMAL
6358,01-06-2018 19:30,47.39583,53.47222,42.1875,627.3148,73.53547,12.99913,15.78414,15.37182,15.11863,44.824,NORMAL
6359,01-06-2018 19:45,47.35243,53.47222137,42.05729,627.5463,76.90798,13.12934,15.74797,14.91609,15.05353,48.58559,NORMAL
6361,01-06-2018 20:00,47.35243,53.47222,42.05728912,633.912,73.5967,13.06424,15.82031,15.14757,15.05353,47.0224,NORMAL
6362,01-06-2018 20:15,47.30902,53.47222,42.05729,640.8564,75.02431,13.20168,15.78414,15.22714,15.11863,47.57619,NORMAL
6363,01-06-2018 20:30,47.17882,53.47222,42.05729,636.4584,74.20927,13.057,15.73351,15.29224,15.08247,45.23497,NORMAL
6364,01-06-2018 20:45,47.13541,53.47222,42.14409637,637.963,75.09315,13.02807,15.74074,15.14757,15.05353,45.39417,NORMAL
6365,01-06-2018 21:00,47.13541412,53.55902,42.1875,638.5416,71.71226,13.14381,15.77691,15.14757,15.08247,48.10778,NORMAL
6366,01-06-2018 21:15,47.0920105,53.47222137,42.10069275,631.713,69.74604,12.97743,15.85648,15.53096,15.08247,47.48816,NORMAL
6367,01-06-2018 21:30,47.04861,53.42882,42.05728912,634.0278,68.60757,13.057,15.82031,15.22714,15.11863,44.98483,NORMAL
6368,01-06-2018 21:45,47.04861,53.47222,42.05728912,630.787,66.71082,13.02807,15.82031,15.29224,15.11863,43.97293,NORMAL
6369,01-06-2018 22:00,47.04861069,53.47222137,42.10069275,633.7963,67.32493,13.12211,15.78414,15.18374,15.08247,42.33683,NORMAL
6370,01-06-2018 22:15,47.04861069,53.47222137,42.14409637,632.7546,68.32762,13.15828,15.71181,14.96672,15.08247,44.81777,NORMAL
6371,01-06-2018 22:30,47.09201,53.42882,42.1875,628.3564,65.81943,13.057,15.83478,15.26331,15.16204,43.90702,NORMAL
6372,01-06-2018 22:45,46.9618,53.42882,42.1875,631.713,66.1886,13.14381,15.87095,15.18374,15.08247,48.98458,NORMAL
6373,01-06-2018 23:00,46.9184,53.47222,42.14409637,639.1204,65.31456,13.02807,15.74074,15.18374,15.01013,44.7026,NORMAL
6374,01-06-2018 23:15,46.9184,53.47222,42.05729,629.9768,63.13537,13.02807,15.74797,15.33565,15.11863,45.86642,NORMAL
6376,01-06-2018 23:30,46.91839981,53.38541,41.88367844,628.2407,64.7224,13.057,15.77691,14.96672,15.05353,47.08512,NORMAL
6377,01-06-2018 23:45,46.875,53.38541,41.75347,634.9537,64.79579,13.02807,15.82031,15.07523,15.08247,46.52246,NORMAL
6378,02-06-2018 00:00,46.91839981,53.38541,41.75347137,632.2916,67.36926,13.12934,15.83478,14.96672,15.08247,43.01447,NORMAL
6379,02-06-2018 00:15,46.9184,53.38541,41.84027,625.463,63.88522,13.02807,15.74074,15.18374,15.11863,44.4694,NORMAL
6380,02-06-2018 00:30,46.91839981,53.3420105,41.97049,638.0787,66.91023,13.15828,15.71181,15.11863,15.11863,42.84231,NORMAL
6381,02-06-2018 00:45,46.875,53.34201,42.1875,630.5555,66.4854,13.09317,15.74074,15.11863,15.11863,42.77029,NORMAL
6382,02-06-2018 01:00,46.96180344,53.3420105,42.4045105,642.0139,66.66065,13.09317,15.71181,15.33565,15.05353,44.08709,NORMAL
6383,02-06-2018 01:15,47.04861069,53.3420105,42.2743,640.625,69.91281,13.12211,15.83478,15.29224,15.08247,45.68644,NORMAL
6384,02-06-2018 01:30,47.0920105,53.38541,42.14409637,629.2823,66.04128,13.20168,15.74797,15.14757,15.07523,47.60502,NORMAL
6385,02-06-2018 01:45,47.17881775,53.38541,42.27430344,623.3796,68.43427,13.23061,15.78414,15.22714,15.11863,49.0783,NORMAL
6386,02-06-2018 02:00,47.30902,53.38541412,42.27430344,640.0463,63.34793,13.20891,15.77691,15.26331,15.16204,48.16357,NORMAL
6387,02-06-2018 02:15,47.30902,53.25521,42.2743,631.9445,67.52517,13.17274,15.77691,15.03906,15.0897,43.50082,NORMAL
6388,02-06-2018 02:30,47.35242844,53.34201,42.53472,638.3102,67.12247,13.23061,15.77691,15.18374,15.11863,43.22732,NORMAL
6389,02-06-2018 02:45,47.48264,53.38541,42.70833,622.4537,71.07365,13.23061,15.70457,15.22714,14.97396,43.311,NORMAL
6391,02-06-2018 03:00,47.52603912,53.38541,42.92535,629.1666,70.30929,13.15828,15.6684,14.85822,15.11863,41.14114,NORMAL
6392,02-06-2018 03:15,47.56944,53.47222137,43.14236069,623.7268,67.08388,13.12934,15.66117,15.22714,14.90162,47.64067,NORMAL
6393,02-06-2018 03:30,47.69965,53.42882,43.22916412,632.5231,72.04961,13.15828,15.625,15.07523,14.85822,46.86666,NORMAL
6394,02-06-2018 03:45,47.78646,53.38541412,43.27256775,635.9954,69.05669,13.28848,15.66117,15.03906,15.08247,47.47017,NORMAL
6395,02-06-2018 04:00,47.82986069,53.34201,43.40277481,623.8425,72.89587,13.17274,15.71181,15.45139,15.11863,48.31474,NORMAL
6396,02-06-2018 04:15,47.82986,53.2118,43.44617844,624.3055,71.06675,13.12211,15.625,15.18374,15.01013,46.82019,NORMAL
6397,02-06-2018 04:30,47.91666412,53.125,43.44617844,627.662,68.26183,13.23061,15.66117,15.14757,15.05353,43.77699,NORMAL
6398,02-06-2018 04:45,47.91666,52.99478912,43.48958206,635.1852,68.47662,13.32465,15.66117,15.45139,15.16204,45.56686,NORMAL
6399,02-06-2018 05:00,47.96007,53.03819,43.61979,632.8704,66.73786,13.17274,15.6684,15.03906,15.19821,46.60831,NORMAL
6400,02-06-2018 05:15,48.046875,53.125,43.66319275,627.3148,68.87711,13.17274,15.66117,15.22714,15.11863,45.39261,NORMAL
6401,02-06-2018 05:30,48.17708,53.16839981,43.79339981,636.5741,65.3498,13.20891,15.70457,15.07523,15.11863,45.76348,NORMAL
6402,02-06-2018 05:45,48.22048569,53.16839981,43.83680344,626.1574,67.15755,13.26678,15.625,15.14757,15.16204,45.24304,NORMAL
6403,02-06-2018 06:00,48.26389,53.2118,43.92361069,634.838,68.97521,13.12934,15.58883,15.21991,14.82205,43.91291,NORMAL
6404,02-06-2018 06:15,48.35069,53.21180344,44.01041412,636.4583,69.5648,13.17274,15.625,15.49479,14.90162,43.79277,NORMAL
6406,02-06-2018 06:30,48.35069,53.1684,44.05382,635.7639,69.92274,13.09317,15.77691,15.29224,14.71354,45.75418,NORMAL
6407,02-06-2018 06:45,48.35069275,53.12499619,44.01041,626.8518,73.47027,13.14381,15.63223,15.33565,14.93779,44.73442,NORMAL
6408,02-06-2018 07:00,48.91493,53.03819,43.88020706,637.2686,67.38467,13.1004,15.625,15.26331,15.11863,47.63869,NORMAL
6409,02-06-2018 07:15,49.00174,52.95139,43.79339981,634.838,67.47509,13.12211,15.63223,15.26331,15.05353,47.93225,NORMAL
6410,02-06-2018 07:30,48.91493,52.95139,43.7066,629.7454,69.91406,13.06424,15.625,15.26331,15.11863,47.17795,NORMAL
6411,02-06-2018 07:45,49.04514,52.9513855,43.66319275,639.5834,66.32,13.0353,15.625,14.87992,15.05353,50.77537,NORMAL
6412,02-06-2018 08:00,48.87152,52.90799,43.66319275,629.5139,68.5031,13.12211,15.625,15.49479,15.08247,45.15712,NORMAL
6413,02-06-2018 08:15,49.26215,52.90799,43.70659637,628.8195,64.97315,13.02807,15.70457,15.29224,15.16204,46.97144,NORMAL
6414,02-06-2018 08:30,49.34896,52.77777,43.70659637,641.6666,65.16485,12.99913,15.625,15.18374,15.16204,52.9064,NORMAL
6415,02-06-2018 08:45,48.65451,52.82118,43.70659637,618.5185,64.63724,13.15828,15.70457,15.45139,15.19821,49.17431,NORMAL
6416,02-06-2018 09:00,48.87152,52.82118,43.79339981,633.4491,60.67534,13.1004,15.63223,15.18374,15.11863,44.93639,NORMAL
6417,02-06-2018 09:15,49.47916,52.9513855,43.88020706,631.4814,58.40498,12.99913,15.5816,15.07523,15.05353,49.77597,NORMAL
6418,02-06-2018 09:30,49.26215,52.99479,43.88020706,632.7546,59.25012,13.20891,15.63223,15.03906,15.05353,45.15152,NORMAL
6419,02-06-2018 09:45,49.00174,53.03819275,43.92361069,632.6389,62.67524,12.99913,15.66117,15.41522,15.08247,45.82313,NORMAL
6421,02-06-2018 10:00,49.04514,53.2118,44.05381775,633.6805,63.90253,13.12211,15.6684,14.98843,15.11863,40.43753,NORMAL
6422,02-06-2018 10:15,49.08854,53.25520706,44.140625,621.412,65.23658,13.14381,15.5816,14.96672,15.11863,43.05469,NORMAL
6423,02-06-2018 10:30,49.9566,53.38541,44.27083206,629.0509,68.01687,13.14381,15.625,15.22714,15.08247,44.54879,NORMAL
6424,02-06-2018 10:45,50.43402,53.38541,44.31423569,633.7963,68.30558,13.0136,15.66117,15.22714,15.11863,44.33848,NORMAL
6425,02-06-2018 11:00,49.43576,53.47222,44.3576355,634.0278,65.84233,13.1004,15.6684,15.42245,15.05353,45.34863,NORMAL
6426,02-06-2018 11:15,50.73785,53.60242844,44.44444275,635.6481,68.21928,12.99913,15.74074,15.33565,15.05353,44.82351,NORMAL
6427,02-06-2018 11:30,49.52257,53.68923569,44.44444275,634.0278,67.77625,13.14381,15.66117,15.33565,15.05353,44.1008,NORMAL
6428,02-06-2018 11:45,49.69618,53.81944275,44.3576355,634.375,66.73872,13.17274,15.625,15.18374,15.08247,43.94814,NORMAL
6429,02-06-2018 12:00,50.78125,53.86285,44.3576355,631.1343,72.23515,13.02807,15.63223,15.03906,15.05353,41.88758,NORMAL
6430,02-06-2018 12:15,49.65277,53.99305,44.44444275,632.6389,69.95289,12.62297,15.70457,14.98843,15.05353,52.21553,NORMAL
6431,02-06-2018 12:30,50.60764,54.07986,44.48785,628.3564,74.99369,13.20168,15.5816,15.37182,15.05353,43.74678,NORMAL
6432,02-06-2018 12:45,51.08507,54.07986,44.57465,631.5972,73.81777,13.02807,15.66117,14.96672,15.08247,45.5285,NORMAL
6433,02-06-2018 13:00,49.91319,54.12326,44.70486,629.6296,93.52211,13.17274,15.66117,15.41522,15.08247,43.8372,NORMAL
6434,02-06-2018 13:15,49.91319275,54.25347,44.7482605,635.6482,96.4558,13.17274,15.70457,15.29224,15.16204,51.38293,NORMAL
6436,02-06-2018 13:30,49.91319,54.25347,44.7482605,630.4398,91.03267,13.23785,15.625,15.07523,15.11863,51.98746,NORMAL
6437,02-06-2018 13:45,50.73785,54.25347,44.66145706,634.7222,84.73385,13.23061,15.6684,15.34288,15.11863,52.91611,NORMAL
6438,02-06-2018 14:00,50.13020706,54.42708206,44.66145706,637.7314,79.79733,13.02807,15.5816,15.14757,15.11863,47.93781,NORMAL
6439,02-06-2018 14:15,50.17361069,54.5138855,44.66146,627.3148,77.52567,13.057,15.58883,15.03906,15.16927,51.65516,NORMAL
6440,02-06-2018 14:30,50.30382,54.55729,44.74826,630.3241,70.00043,13.23061,15.63223,15.26331,15.01013,48.09929,NORMAL
6441,02-06-2018 14:45,50.34722137,54.73089981,44.79166412,637.1528,70.37417,13.15828,15.6684,15.22714,15.16927,45.51524,NORMAL
6442,02-06-2018 15:00,50.82465,54.7743,44.79166412,632.0602,76.97382,13.15828,15.63223,15.29224,15.08247,43.71964,NORMAL
6443,02-06-2018 15:15,51.5191,54.86111,44.921875,629.8611,73.12917,13.14381,15.70457,15.14757,15.05353,42.50118,NORMAL
6444,02-06-2018 15:30,51.69271,54.86111069,45.00867844,624.8843,74.02169,13.17274,15.70457,15.37905,15.11863,42.64359,NORMAL
6445,02-06-2018 15:45,52.30035,54.77430344,45.13889,629.7454,74.5379,13.02807,15.70457,15.03906,15.11863,42.16209,NORMAL
6446,02-06-2018 16:00,52.17014,54.86111,45.22569275,629.9768,78.59306,13.25231,15.6684,15.03906,15.05353,41.0223,NORMAL
6447,02-06-2018 16:15,52.77777,54.90451,45.3559,630.3241,75.46906,13.15828,15.71181,15.26331,15.11863,49.64666,NORMAL
6448,02-06-2018 16:30,51.82291,54.86111,45.39930344,633.7963,71.7956,13.14381,15.63223,15.45139,15.05353,48.14859,NORMAL
6449,02-06-2018 16:45,52.34375,54.7309,45.39930344,639.0046,70.61105,13.31742,15.58883,15.26331,15.08247,46.88773,NORMAL
6451,02-06-2018 17:00,52.99479,54.7743,45.5295105,630.6713,65.13509,13.12934,15.54543,15.45862,15.11863,50.54662,NORMAL
6452,02-06-2018 17:15,52.38715,54.6441,45.61631775,632.4074,64.7712,13.25231,15.58883,15.65393,15.08247,52.49137,NORMAL
6453,02-06-2018 17:30,52.17014,54.55729,45.74652481,629.3981,62.75945,13.12934,15.6684,15.26331,15.08247,47.03114,NORMAL
6454,02-06-2018 17:45,52.95139,54.51389,45.87674,627.662,67.16132,13.28848,15.58883,15.37182,15.11863,41.30802,NORMAL
6455,02-06-2018 18:00,52.60416,54.29687,46.18055344,351.1574097,49.465,13.20891,15.6684,15.18374,15.08247,41.48926,NORMAL
6456,02-06-2018 18:15,51.86632,54.07986069,46.26736,347.4537,57.08372,13.25231,15.66117,15.26331,15.11863,43.84441,NORMAL
6457,02-06-2018 18:30,50.43402,53.99305344,46.00694,352.3148,49.77106,13.20891,15.625,14.96672,15.05353,28.01302,NORMAL
6458,02-06-2018 18:45,50.34722,53.99305344,45.61632,349.7686,50.34444,13.30295,15.71181,15.33565,15.08247,20.2847,NORMAL
6459,02-06-2018 19:00,50.2170105,54.03646,45.18229,586.4583,48.05074,14.53993,16.13136,16.86921,16.39902,23.19295,NORMAL
6460,02-06-2018 19:15,50.17361069,54.07986,44.921875,626.2732,66.19881,14.39525,16.92708,16.68837,16.35561,29.76773,NORMAL
6461,02-06-2018 19:30,50.13020706,54.21007,44.87847137,630.787,71.33719,13.70804,16.42795,16.68837,16.35561,31.61769,NORMAL
6462,02-06-2018 19:45,50.0868,54.21007,44.70486,620.6018,73.61898,13.77315,16.42795,16.55816,16.31944,35.16683,NORMAL
6463,02-06-2018 20:00,50,54.29687,44.66145706,635.7639,79.24352,13.26678,15.85648,15.50926,15.05353,42.95062,NORMAL
6464,02-06-2018 20:15,50.78125,54.25347137,44.66146,628.0093,76.70776,13.26678,15.85648,15.03906,15.08247,42.60569,NORMAL
6466,02-06-2018 20:30,50.99826,54.12326,44.70486069,628.9352,75.66405,13.25231,15.90712,14.98843,15.11863,45.81922,NORMAL
6467,02-06-2018 20:45,50.99826,53.99305,44.53125,625.2314,78.12453,13.14381,15.82031,15.11863,15.11863,42.94919,NORMAL
6468,02-06-2018 21:00,49.91319275,53.99305,44.35764,624.537,76.38103,13.34635,15.91435,14.96672,15.08247,43.25254,NORMAL
6469,02-06-2018 21:15,49.86979,53.86285,44.27083206,631.9445,79.54274,13.23061,15.625,15.37182,15.08247,47.24017,NORMAL
6470,02-06-2018 21:30,49.86979,53.81944275,44.22742844,626.8518,77.12521,13.17274,15.74797,15.34288,15.05353,43.79892,NORMAL
6471,02-06-2018 21:45,49.73958206,53.68924,44.09722,628.4722,78.5048,13.31742,15.625,15.07523,15.0897,45.77661,NORMAL
