,timestamp,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,machine_status
8431,21-06-2018 23:00,13.5923,15.91435,15.50926,15.0897,40.38827,NORMAL
8432,21-06-2018 23:15,13.5923,15.91435,15.53096,15.11863,38.14538,NORMAL
8433,21-06-2018 23:30,13.59954,15.95775,15.03906,15.08247,40.31959,NORMAL
8434,21-06-2018 23:45,13.5272,15.87095,15.33565,15.08247,38.37837,NORMAL
8435,22-06-2018 00:00,13.55613,15.74797,15.11863,15.11863,39.68596,NORMAL
8436,22-06-2018 00:15,13.59954,15.95052,15.29224,15.11863,42.25444,NORMAL
8437,22-06-2018 00:30,13.5923,15.90712,15.41522,15.08247,43.46849,NORMAL
8438,22-06-2018 00:45,13.62847,15.99392,15.56713,15.16204,43.80273,NORMAL
8439,22-06-2018 01:00,13.53443,16.02286,15.14757,15.08247,42.1288,NORMAL
8440,22-06-2018 01:15,13.64294,15.91435,15.22714,15.08247,40.83204,NORMAL
8441,22-06-2018 01:30,13.5272,15.85648,15.33565,15.11863,43.35662,NORMAL
8442,22-06-2018 01:45,13.614,15.90712,14.98843,15.08247,46.24303,NORMAL
8443,22-06-2018 02:00,13.53443,15.71181,15.03906,15.08247,40.89508,NORMAL
8444,22-06-2018 02:15,13.70804,15.95052,15.56713,15.08247,40.34914,NORMAL
8446,22-06-2018 02:30,13.67911,15.87095,15.07523,15.11863,38.19408,NORMAL
8447,22-06-2018 02:45,13.65017,15.95775,15.22714,15.08247,39.04611,NORMAL
8448,22-06-2018 03:00,13.43316,15.74797,15.14757,15.11863,46.73358,NORMAL
8449,22-06-2018 03:15,13.70804,15.95775,15.03906,15.16204,40.68674,NORMAL
8450,22-06-2018 03:30,13.56337,15.95052,15.18374,15.08247,48.94762,NORMAL
8451,22-06-2018 03:45,13.5272,15.95775,15.1331,15.08247,50.58801,NORMAL
8452,22-06-2018 04:00,14.17101,16.21094,15.29224,15.16204,55.49403,NORMAL
8453,22-06-2018 04:15,14.02633,16.34115,15.07523,15.08247,49.96292,NORMAL
8454,22-06-2018 04:30,14.02633,16.39178,15.18374,15.08247,49.54227,NORMAL
8455,22-06-2018 04:45,14.0625,16.39178,15.18374,15.11863,45.07865,NORMAL
8456,22-06-2018 05:00,13.9974,16.24711,15.07523,15.11863,43.58403,NORMAL
8457,22-06-2018 05:15,14.13484,16.39178,15.33565,15.05353,43.79295,NORMAL
8458,22-06-2018 05:30,14.13484,16.42795,14.98843,15.11863,44.56016,NORMAL
8459,22-06-2018 05:45,14.13484,16.39178,15.22714,15.11863,41.71645,NORMAL
8461,22-06-2018 06:00,14.13484,16.24711,14.91609,15.08247,43.68226,NORMAL
8462,22-06-2018 06:15,14.09867,16.34115,15.33565,15.08247,44.63505,NORMAL
8463,22-06-2018 06:30,14.06973,16.47135,15.22714,15.11863,44.19733,NORMAL
8464,22-06-2018 06:45,14.03356,16.42795,15.18374,15.11863,45.72363,NORMAL
8465,22-06-2018 07:00,14.13484,16.39178,15.26331,15.08247,45.57709,NORMAL
8466,22-06-2018 07:15,14.0625,16.42795,15.22714,15.11863,42.22846,NORMAL
8467,22-06-2018 07:30,14.0625,16.16753,14.87992,15.08247,44.25081,NORMAL
8468,22-06-2018 07:45,14.19271,16.16753,15.33565,15.11863,50.46998,NORMAL
8469,22-06-2018 08:00,14.06973,16.03733,14.98843,15.08247,55.46413,NORMAL
8470,22-06-2018 08:15,14.00463,16.16753,14.85822,15.11863,51.79684,NORMAL
8471,22-06-2018 08:30,13.96846,16.16753,15.11863,15.11863,45.93055,NORMAL
8472,22-06-2018 08:45,14.13484,16.13136,15.49479,15.11863,45.93074,NORMAL
8473,22-06-2018 09:00,14.17101,16.0735,15.41522,15.05353,43.84882,NORMAL
8474,22-06-2018 09:15,14.09867,15.91435,15.29224,14.74971,46.22657,NORMAL
8476,22-06-2018 09:30,14.15654,15.83478,14.85822,14.85822,46.56252,NORMAL
8477,22-06-2018 09:45,13.9974,15.95775,14.91609,14.82205,49.28265,NORMAL
8478,22-06-2018 10:00,14.0625,15.77691,14.73524,14.82205,47.44756,NORMAL
8479,22-06-2018 10:15,14.09867,15.91435,15.03906,14.74971,48.11955,NORMAL
8480,22-06-2018 10:30,14.18547,15.95052,14.73524,14.90162,47.63544,NORMAL
8481,22-06-2018 10:45,14.03356,15.85648,15.07523,14.79311,50.62088,NORMAL
8482,22-06-2018 11:00,14.00463,15.87095,15.03906,14.82205,45.92459,NORMAL
8483,22-06-2018 11:15,14.00463,15.85648,14.98843,14.79311,40.45826,NORMAL
8484,22-06-2018 11:30,14.24334,15.91435,14.85822,14.82205,40.18376,NORMAL
8485,22-06-2018 11:45,14.02633,15.91435,14.91609,14.79311,45.67988,NORMAL
8486,22-06-2018 12:00,14.00463,15.5816,14.96672,14.82205,45.13029,NORMAL
8487,22-06-2018 12:15,14.0625,15.87095,14.96672,14.79311,43.97046,NORMAL
8488,22-06-2018 12:30,14.09867,15.91435,14.91609,14.85822,42.59121,NORMAL
8489,22-06-2018 12:45,14.06973,15.87095,14.91609,14.82205,43.19781,NORMAL
8491,22-06-2018 13:00,14.13484,15.83478,15.11863,14.82205,49.59743,NORMAL
8492,22-06-2018 13:15,13.9974,15.87095,15.18374,14.85822,48.99805,NORMAL
8493,22-06-2018 13:30,14.12037,15.90712,14.96672,14.82205,48.85677,NORMAL
8494,22-06-2018 13:45,14.00463,15.95775,14.91609,14.82205,49.67456,NORMAL
8495,22-06-2018 14:00,13.90336,15.77691,15.14757,14.85822,50.38553,NORMAL
8496,22-06-2018 14:15,14.06973,15.91435,14.87992,14.82205,52.47747,NORMAL
8497,22-06-2018 14:30,14.0625,15.95052,14.69907,14.82928,50.5906,NORMAL
8498,22-06-2018 14:45,14.06973,15.85648,14.69907,14.82205,48.38647,NORMAL
8499,22-06-2018 15:00,13.96846,15.83478,15.07523,14.85822,45.46185,NORMAL
8500,22-06-2018 15:15,14.09867,15.91435,14.98843,14.79311,49.01939,NORMAL
8501,22-06-2018 15:30,14.03356,15.95775,14.62674,14.82205,48.56269,NORMAL
8502,22-06-2018 15:45,14.00463,15.95775,15.07523,14.90162,45.52839,NORMAL
8503,22-06-2018 16:00,13.92506,15.83478,15.22714,14.90162,46.04798,NORMAL
8504,22-06-2018 16:15,14.19271,15.83478,14.91609,14.82205,46.31883,NORMAL
8506,22-06-2018 16:30,14.03356,16.03009,15.07523,15.01013,48.68051,NORMAL
8507,22-06-2018 16:45,14.0625,16.03733,14.87992,14.97396,47.32835,NORMAL
8508,22-06-2018 17:00,14.13484,15.91435,14.91609,14.97396,47.13974,NORMAL
8509,22-06-2018 17:15,14.02633,16.03733,15.11863,15.01013,47.15214,NORMAL
8510,22-06-2018 17:30,14.09867,16.13136,15.18374,14.85822,47.6863,NORMAL
8511,22-06-2018 17:45,14.19271,16.03009,15.37905,14.90162,50.01152,NORMAL
8512,22-06-2018 18:00,13.9974,16.06626,15.18374,15.01013,47.07429,NORMAL
8513,22-06-2018 18:15,13.79485,16.21094,15.18374,14.93056,43.95049,NORMAL
8514,22-06-2018 18:30,13.70804,16.16753,15.18374,14.97396,53.55946,NORMAL
8515,22-06-2018 18:45,13.92506,16.13136,14.91609,14.97396,48.93906,NORMAL
8516,22-06-2018 19:00,13.71528,15.95775,14.98843,14.93779,50.93267,NORMAL
8517,22-06-2018 19:15,13.96846,16.16753,14.87992,14.97396,44.69636,NORMAL
8518,22-06-2018 19:30,13.73698,15.95052,15.03906,15.01013,46.5543,NORMAL
8519,22-06-2018 19:45,13.77315,16.03733,15.18374,14.97396,48.20699,NORMAL
8521,22-06-2018 20:00,14.24334,15.71181,15.14757,14.97396,48.12213,NORMAL
8522,22-06-2018 20:15,13.9974,15.87095,14.96672,14.97396,46.24294,NORMAL
8523,22-06-2018 20:30,14.09867,15.95775,15.03906,15.01013,45.35625,NORMAL
8524,22-06-2018 20:45,14.19271,15.91435,15.07523,14.93056,45.37944,NORMAL
8525,22-06-2018 21:00,14.00463,15.6684,15.14757,14.85822,42.83175,NORMAL
8526,22-06-2018 21:15,14.17101,15.95775,14.98843,14.93779,50.10791,NORMAL
8527,22-06-2018 21:30,14.06973,15.91435,15.14757,14.93056,48.90703,NORMAL
8528,22-06-2018 21:45,14.19271,15.91435,14.80758,14.90162,47.22544,NORMAL
8529,22-06-2018 22:00,14.13484,15.78414,15.14757,14.97396,50.12638,NORMAL
8530,22-06-2018 22:15,13.96123,15.83478,14.98843,15.01013,49.25314,NORMAL
8531,22-06-2018 22:30,14.0625,15.91435,14.85822,14.97396,46.64074,NORMAL
8532,22-06-2018 22:45,14.06973,15.91435,15.26331,14.90162,48.56887,NORMAL
8533,22-06-2018 23:00,14.02633,15.82031,15.07523,14.97396,46.65514,NORMAL
8534,22-06-2018 23:15,14.09867,15.95775,15.22714,14.97396,51.37876,NORMAL
8536,22-06-2018 23:30,14.18547,15.90712,15.18374,15.01013,48.53412,NORMAL
8537,22-06-2018 23:45,13.96123,15.95052,15.41522,14.93056,47.06198,NORMAL
8538,23-06-2018 00:00,14.09867,15.74797,14.98843,14.71354,46.24353,NORMAL
8539,23-06-2018 00:15,13.9974,15.95052,15.14757,14.85822,44.37887,NORMAL
8540,23-06-2018 00:30,14.19271,15.87095,14.98843,14.82205,41.73291,NORMAL
8541,23-06-2018 00:45,14.03356,15.91435,14.87992,14.82205,43.89825,NORMAL
8542,23-06-2018 01:00,14.03356,15.71181,15.12587,14.79311,40.99706,NORMAL
8543,23-06-2018 01:15,14.09867,15.95775,15.03906,14.85822,41.47605,NORMAL
8544,23-06-2018 01:30,14.03356,15.87095,15.18374,14.85822,42.42314,NORMAL
8545,23-06-2018 01:45,14.09867,15.91435,15.03906,14.85822,44.72021,NORMAL
8546,23-06-2018 02:00,14.09867,15.91435,15.50926,14.85822,41.44358,NORMAL
8547,23-06-2018 02:15,14.13484,15.90712,15.11863,14.85822,43.80809,NORMAL
8548,23-06-2018 02:30,14.09867,15.95775,15.45139,14.85822,41.58624,NORMAL
8549,23-06-2018 02:45,14.15654,15.91435,15.11863,14.85822,47.49046,NORMAL
8551,23-06-2018 03:00,14.03356,15.74797,15.33565,14.90162,45.80618,NORMAL
8552,23-06-2018 03:15,14.24334,15.87095,15.03906,14.85822,40.87326,NORMAL
8553,23-06-2018 03:30,14.02633,15.91435,15.11863,14.85822,45.04428,NORMAL
8554,23-06-2018 03:45,14.15654,15.91435,14.96672,14.85822,47.5107,NORMAL
8555,23-06-2018 04:00,14.02633,15.6684,15.18374,14.90162,44.44262,NORMAL
8556,23-06-2018 04:15,14.06973,15.87095,15.29224,14.90162,43.67838,NORMAL
8557,23-06-2018 04:30,14.02633,15.87095,15.07523,14.79311,47.49964,NORMAL
8558,23-06-2018 04:45,14.13484,15.91435,15.33565,14.85822,43.89604,NORMAL
8559,23-06-2018 05:00,14.0625,16.0952,15.14757,14.93056,43.29879,NORMAL
8560,23-06-2018 05:15,14.13484,16.00116,15.29224,14.86545,44.70388,NORMAL
8561,23-06-2018 05:30,14.17101,15.82031,15.07523,14.93056,43.2477,NORMAL
8562,23-06-2018 05:45,14.00463,15.95775,15.07523,14.82205,42.85639,NORMAL
8563,23-06-2018 06:00,14.02633,15.70457,14.98843,14.85822,48.32637,NORMAL
8564,23-06-2018 06:15,14.0625,15.95775,14.80758,14.90162,50.41099,NORMAL
8566,23-06-2018 06:30,14.09867,15.95775,15.14757,14.82205,43.66785,NORMAL
8567,23-06-2018 06:45,14.17101,15.83478,14.87992,14.82205,43.78896,NORMAL
8568,23-06-2018 07:00,13.90336,15.74797,15.03906,14.85822,47.3847,NORMAL
8569,23-06-2018 07:15,14.15654,15.95775,15.14757,14.85822,51.05817,NORMAL
8570,23-06-2018 07:30,14.13484,15.95775,15.11863,14.85822,51.2723,NORMAL
8571,23-06-2018 07:45,14.18547,15.83478,15.26331,14.74971,43.80837,NORMAL
8572,23-06-2018 08:00,14.00463,16.14583,15.11863,14.82205,47.52328,NORMAL
8573,23-06-2018 08:15,14.12037,15.85648,14.91609,14.90162,48.60822,NORMAL
8574,23-06-2018 08:30,14.06973,15.91435,15.29224,14.90162,44.11873,NORMAL
8575,23-06-2018 08:45,14.18547,15.85648,14.98843,14.82928,41.95166,NORMAL
8576,23-06-2018 09:00,14.19271,15.70457,15.03906,14.82205,46.33252,NORMAL
8577,23-06-2018 09:15,14.09867,16.03733,15.11863,14.79311,41.71698,NORMAL
8578,23-06-2018 09:30,14.17101,15.95775,15.07523,14.79311,43.59491,NORMAL
8579,23-06-2018 09:45,14.02633,15.58883,15.18374,14.74971,47.42423,NORMAL
8581,23-06-2018 10:00,14.00463,15.55266,15.45139,14.82205,47.55421,NORMAL
8582,23-06-2018 10:15,14.13484,15.6684,15.26331,14.85822,49.93719,NORMAL
8583,23-06-2018 10:30,14.13484,15.6684,15.14757,14.82205,48.65457,NORMAL
8584,23-06-2018 10:45,14.09867,15.66117,14.96672,14.90162,53.12748,NORMAL
8585,23-06-2018 11:00,14.17101,15.6684,15.22714,14.82205,46.67959,NORMAL
8586,23-06-2018 11:15,14.12037,15.625,14.87992,14.82205,45.16192,NORMAL
8587,23-06-2018 11:30,14.19271,15.66117,15.14757,14.85822,44.54498,NORMAL
8588,23-06-2018 11:45,14.03356,15.71181,15.33565,14.90162,45.20069,NORMAL
8589,23-06-2018 12:00,14.09867,15.66117,15.41522,14.90162,45.07967,NORMAL
8590,23-06-2018 12:15,14.09867,15.71181,15.41522,14.82205,45.95643,NORMAL
8591,23-06-2018 12:30,14.02633,15.58883,15.14757,14.79311,41.5221,NORMAL
8592,23-06-2018 12:45,14.24334,15.6684,15.07523,14.79311,44.31816,NORMAL
8593,23-06-2018 13:00,14.13484,15.77691,15.14757,14.86545,46.63293,NORMAL
8594,23-06-2018 13:15,14.17101,15.625,14.96672,14.90162,47.84929,NORMAL
8596,23-06-2018 13:30,14.06973,15.6684,14.87992,14.79311,54.27097,NORMAL
8597,23-06-2018 13:45,14.12037,15.63223,15.49479,14.93056,44.69595,NORMAL
8598,23-06-2018 14:00,13.96123,15.55266,15.22714,14.85822,44.50728,NORMAL
8599,23-06-2018 14:15,14.09867,15.625,14.96672,14.79311,42.68353,NORMAL
8600,23-06-2018 14:30,14.09867,15.63223,15.26331,14.82205,43.68111,NORMAL
8601,23-06-2018 14:45,14.02633,15.625,15.26331,14.82205,42.85504,NORMAL
8602,23-06-2018 15:00,14.03356,15.55266,15.07523,14.90162,39.29421,NORMAL
8603,23-06-2018 15:15,14.00463,15.625,15.22714,14.90162,42.88065,NORMAL
8604,23-06-2018 15:30,14.13484,15.70457,15.22714,14.82205,47.27709,NORMAL
8605,23-06-2018 15:45,13.9974,15.66117,15.14757,14.82205,46.8156,NORMAL
8606,23-06-2018 16:00,14.19271,15.5816,15.26331,14.79311,42.41754,NORMAL
8607,23-06-2018 16:15,14.12037,15.6684,15.49479,14.82205,41.1773,NORMAL
8608,23-06-2018 16:30,14.09867,15.6684,15.18374,14.93056,37.90843,NORMAL
8609,23-06-2018 16:45,14.06973,15.6684,14.96672,14.85822,38.28131,NORMAL
8611,23-06-2018 17:00,13.89612,15.80584,14.98843,14.90162,41.59412,NORMAL
8612,23-06-2018 17:15,13.79485,15.71181,14.87992,14.90162,39.97177,NORMAL
8613,23-06-2018 17:30,13.79485,15.71181,15.18374,14.90162,49.41609,NORMAL
8614,23-06-2018 17:45,13.86719,15.6684,15.14757,14.74971,48.10855,NORMAL
8615,23-06-2018 18:00,13.84549,15.51649,15.07523,14.90162,45.63363,NORMAL
8616,23-06-2018 18:15,13.83102,15.83478,14.98843,14.85822,46.74001,NORMAL
8617,23-06-2018 18:30,13.89612,15.74074,14.96672,14.90162,41.42736,NORMAL
8618,23-06-2018 18:45,13.78038,15.77691,14.91609,14.82205,40.5536,NORMAL
8619,23-06-2018 19:00,13.89612,15.47309,15.22714,14.85822,44.38285,NORMAL
8620,23-06-2018 19:15,13.71528,15.54543,15.03906,14.79311,41.1325,NORMAL
8621,23-06-2018 19:30,13.96846,15.5816,15.18374,14.90162,42.07442,NORMAL
8622,23-06-2018 19:45,13.83102,15.66117,15.03906,14.82205,41.09393,NORMAL
8623,23-06-2018 20:00,13.77315,15.58883,15.11863,14.82205,41.95894,NORMAL
8624,23-06-2018 20:15,13.78038,15.625,14.96672,14.82205,45.16689,NORMAL
8626,23-06-2018 20:30,13.89612,15.70457,14.96672,14.90162,41.30832,NORMAL
8627,23-06-2018 20:45,13.74421,15.71181,14.80758,14.79311,39.71878,NORMAL
8628,23-06-2018 21:00,13.73698,15.42245,14.96672,14.85822,46.13043,NORMAL
8629,23-06-2018 21:15,13.83102,15.6684,15.11863,14.90162,45.3085,NORMAL
8630,23-06-2018 21:30,13.77315,15.6684,15.03906,14.82205,44.04079,NORMAL
8631,23-06-2018 21:45,13.84549,15.63223,14.96672,14.79311,42.68629,NORMAL
8632,23-06-2018 22:00,13.96123,15.63223,15.03906,14.74971,43.09216,NORMAL
8633,23-06-2018 22:15,13.77315,15.58883,15.11863,14.90162,44.36107,NORMAL
8634,23-06-2018 22:30,13.88165,15.82031,14.73524,14.90162,44.37286,NORMAL
8635,23-06-2018 22:45,13.90336,15.95052,14.85822,14.85822,44.37328,NORMAL
8636,23-06-2018 23:00,13.77315,15.74074,15.03906,14.79311,41.67068,NORMAL
8637,23-06-2018 23:15,13.84549,15.90712,14.96672,14.82205,42.08033,NORMAL
8638,23-06-2018 23:30,14.00463,15.87095,14.48206,14.90162,45.0511,NORMAL
8639,23-06-2018 23:45,13.92506,15.91435,14.91609,14.90162,41.24172,NORMAL
8641,24-06-2018 00:00,13.70804,16.05903,14.96672,14.90162,46.54025,NORMAL
8642,24-06-2018 00:15,13.80932,15.91435,14.91609,14.90162,44.73329,NORMAL
8643,24-06-2018 00:30,13.84549,15.91435,14.80758,14.79311,42.24821,NORMAL
8644,24-06-2018 00:45,13.96846,15.87095,14.87992,14.79311,41.50053,NORMAL
8645,24-06-2018 01:00,14.06973,16.00116,15.14757,15.05353,44.39371,NORMAL
8646,24-06-2018 01:15,13.9974,16.16753,15.26331,15.11863,41.443,NORMAL
8647,24-06-2018 01:30,14.09867,16.16753,15.37182,15.08247,39.22934,NORMAL
8648,24-06-2018 01:45,14.17101,16.06626,15.07523,15.11863,41.02591,NORMAL
8649,24-06-2018 02:00,14.09867,16.03733,15.37182,15.11863,42.23832,NORMAL
8650,24-06-2018 02:15,14.00463,16.16753,15.03906,15.01013,42.26604,NORMAL
8651,24-06-2018 02:30,14.09867,16.16753,15.14757,15.05353,42.39222,NORMAL
8652,24-06-2018 02:45,14.09867,16.13136,14.85822,15.11863,43.67665,NORMAL
8653,24-06-2018 03:00,14.12037,16.00116,15.18374,15.08247,42.1708,NORMAL
8654,24-06-2018 03:15,14.15654,16.16753,15.29224,15.08247,42.52156,NORMAL
8656,24-06-2018 03:30,14.03356,16.16753,14.91609,15.06076,43.99683,NORMAL
8657,24-06-2018 03:45,14.02633,16.16753,15.26331,15.16204,42.27493,NORMAL
8658,24-06-2018 04:00,14.09867,16.03733,15.26331,15.11863,43.3647,NORMAL
8659,24-06-2018 04:15,14.15654,16.16753,15.53096,15.05353,40.15195,NORMAL
8660,24-06-2018 04:30,14.12037,16.16753,15.07523,15.11863,38.61777,NORMAL
8661,24-06-2018 04:45,14.03356,16.12413,15.26331,15.11863,40.81484,NORMAL
8662,24-06-2018 05:00,14.02633,16.00116,15.22714,15.08247,38.77271,NORMAL
8663,24-06-2018 05:15,14.09867,16.16753,15.29224,15.11863,41.2873,NORMAL
8664,24-06-2018 05:30,14.19271,16.21094,15.03906,15.0897,41.46467,NORMAL
8665,24-06-2018 05:45,14.15654,16.13136,15.07523,15.11863,42.06921,NORMAL
8666,24-06-2018 06:00,13.90336,16.30498,15.14757,15.08247,45.22931,NORMAL
8667,24-06-2018 06:15,14.0625,16.16753,15.14757,15.11863,45.22497,NORMAL
8668,24-06-2018 06:30,14.0625,16.16753,14.87992,15.05353,41.86198,NORMAL
8669,24-06-2018 06:45,14.12037,16.16753,15.18374,15.08247,40.33727,NORMAL
8671,24-06-2018 07:00,14.12037,16.00116,15.18374,15.11863,43.22169,NORMAL
8672,24-06-2018 07:15,14.12037,16.12413,15.41522,15.0897,43.38225,NORMAL
8673,24-06-2018 07:30,14.02633,16.16753,15.29224,15.08247,45.04152,NORMAL
8674,24-06-2018 07:45,14.09867,16.0735,15.07523,15.05353,42.56889,NORMAL
8675,24-06-2018 08:00,13.88165,15.85648,15.11863,14.82205,43.02964,NORMAL
8676,24-06-2018 08:15,13.74421,15.99392,14.85822,14.74971,38.63704,NORMAL
8677,24-06-2018 08:30,13.88165,15.78414,14.77141,14.82205,41.65966,NORMAL
8678,24-06-2018 08:45,13.86719,15.83478,14.67737,14.90162,36.83066,NORMAL
8679,24-06-2018 09:00,13.5055,15.87095,14.91609,14.85822,35.27788,NORMAL
8680,24-06-2018 09:15,13.64294,15.78414,14.69907,14.85822,35.81417,NORMAL
8681,24-06-2018 09:30,12.78212,15.74074,14.46036,14.90162,40.85043,NORMAL
8682,24-06-2018 09:45,12.76042,15.77691,14.62674,14.93056,42.15289,NORMAL
8683,24-06-2018 10:00,12.91956,15.54543,14.62674,14.82205,43.60336,NORMAL
8684,24-06-2018 10:15,12.80382,15.74074,14.69907,14.82205,48.51643,NORMAL
8686,24-06-2018 10:30,12.83999,15.74074,14.73524,14.90162,48.09494,NORMAL
8687,24-06-2018 10:45,12.80382,15.82031,14.91609,14.79311,48.16158,NORMAL
8688,24-06-2018 11:00,13.02807,15.74797,14.39525,14.82205,46.40884,NORMAL
8689,24-06-2018 11:15,12.99913,15.66117,14.56887,14.74971,45.44447,NORMAL
8690,24-06-2018 11:30,13.41869,15.58883,15.18374,14.82205,53.03556,NORMAL
8691,24-06-2018 11:45,13.31742,15.91435,15.14757,14.82205,48.88525,NORMAL
8692,24-06-2018 12:00,13.34635,15.83478,14.56887,14.90162,47.85243,NORMAL
8693,24-06-2018 12:15,13.34635,15.87095,15.26331,14.93056,43.06767,NORMAL
8694,24-06-2018 12:30,13.41146,15.91435,14.91609,14.85822,43.78098,NORMAL
8695,24-06-2018 12:45,13.34635,15.91435,14.85822,14.79311,46.94262,NORMAL
8696,24-06-2018 13:00,13.38252,15.71181,14.80758,14.85822,44.76194,NORMAL
8697,24-06-2018 13:15,13.28848,15.91435,14.96672,14.82205,39.96317,NORMAL
8698,24-06-2018 13:30,13.41146,15.95775,14.91609,14.82205,41.09586,NORMAL
8699,24-06-2018 13:45,13.25231,15.91435,14.91609,14.82205,43.61636,NORMAL
8701,24-06-2018 14:00,13.34635,16.03733,14.87992,14.85822,43.23825,NORMAL
8702,24-06-2018 14:15,13.20168,15.83478,15.22714,14.79311,44.28183,NORMAL
8703,24-06-2018 14:30,13.31742,15.95775,14.80758,14.85822,42.10359,NORMAL
8704,24-06-2018 14:45,12.62297,15.85648,14.73524,14.82205,40.7063,NORMAL
8705,24-06-2018 15:00,12.15278,16.10243,15.14757,14.79311,43.21505,NORMAL
8706,24-06-2018 15:15,12.03704,15.91435,15.14757,14.82205,48.54346,NORMAL
8707,24-06-2018 15:30,12.15278,15.90712,14.96672,14.82205,45.72099,NORMAL
8708,24-06-2018 15:45,12.02257,15.85648,14.91609,14.85822,38.41586,NORMAL
8709,24-06-2018 16:00,12.03704,15.77691,14.91609,14.93056,37.32859,NORMAL
8710,24-06-2018 16:15,12.15278,15.91435,14.87992,14.85822,41.35944,NORMAL
8711,24-06-2018 16:30,12.09491,15.91435,14.87992,14.79311,38.04348,NORMAL
8712,24-06-2018 16:45,12.04427,15.91435,15.11863,14.85822,34.24488,NORMAL
8713,24-06-2018 17:00,12.08044,15.74797,14.85822,14.90162,40.76656,NORMAL
8714,24-06-2018 17:15,12.11661,15.87095,14.77141,14.85822,40.15416,NORMAL
8716,24-06-2018 17:30,12.08044,16.16753,15.53096,14.82205,40.20785,NORMAL
8717,24-06-2018 17:45,12.08044,16.0735,15.45139,14.82205,38.66074,NORMAL
8718,24-06-2018 18:00,12.55064,16.13136,15.22714,14.93056,45.02143,NORMAL
8719,24-06-2018 18:15,12.55064,16.16753,15.33565,14.85822,43.1131,NORMAL
8720,24-06-2018 18:30,12.70255,16.21094,15.03906,14.85822,44.97379,NORMAL
8721,24-06-2018 18:45,12.57957,16.13136,15.14757,14.85822,42.99318,NORMAL
8722,24-06-2018 19:00,12.57957,15.90712,15.42245,14.85822,38.01554,NORMAL
8723,24-06-2018 19:15,12.57957,16.21094,15.07523,14.85822,45.59061,NORMAL
8724,24-06-2018 19:30,12.55064,16.21094,15.26331,14.82205,43.90321,NORMAL
8725,24-06-2018 19:45,12.59404,16.21094,15.33565,14.82205,41.03477,NORMAL
8726,24-06-2018 20:00,12.57957,16.03733,15.14757,14.85822,42.60626,NORMAL
8727,24-06-2018 20:15,12.57957,16.16753,15.37182,14.85822,39.14528,NORMAL
8728,24-06-2018 20:30,12.49277,16.21094,15.07523,14.82205,36.7234,NORMAL
8729,24-06-2018 20:45,12.62297,16.16753,15.11863,14.82205,42.08455,NORMAL
8731,24-06-2018 21:00,12.62297,16.0735,15.07523,14.82205,36.8582,NORMAL
8732,24-06-2018 21:15,12.59404,16.16753,14.87992,14.85822,35.60705,NORMAL
8733,24-06-2018 21:30,12.49277,16.16753,15.22714,14.79311,38.62884,NORMAL
8734,24-06-2018 21:45,12.65191,16.13136,15.14757,14.90162,40.3779,NORMAL
8735,24-06-2018 22:00,12.65191,16.12413,15.22714,14.82205,38.42427,NORMAL
8736,24-06-2018 22:15,12.70255,16.16753,15.37182,14.85822,38.421,NORMAL
8737,24-06-2018 22:30,12.55064,16.16753,15.37182,14.90162,34.47879,NORMAL
8738,24-06-2018 22:45,12.57957,16.21094,15.45862,14.90162,33.90287,NORMAL
8739,24-06-2018 23:00,12.55064,16.13136,15.22714,14.85822,37.70633,NORMAL
8740,24-06-2018 23:15,12.62297,16.13136,15.29224,14.90162,33.68244,NORMAL
8741,24-06-2018 23:30,12.57957,16.13136,14.96672,14.85822,34.54916,NORMAL
8742,24-06-2018 23:45,12.62297,16.16753,15.33565,14.79311,37.88425,NORMAL
8743,25-06-2018 00:00,12.57957,15.95775,15.07523,14.82205,37.81563,NORMAL
8744,25-06-2018 00:15,12.62297,16.06626,15.29224,14.79311,40.08905,NORMAL
8746,25-06-2018 00:30,12.67361,16.21094,14.98843,14.82205,42.65444,NORMAL
8747,25-06-2018 00:45,12.51447,16.16753,15.41522,14.82205,36.32431,NORMAL
8748,25-06-2018 01:00,12.57957,16.21094,15.08247,14.79311,34.19219,NORMAL
8749,25-06-2018 01:15,12.67361,16.16753,14.85822,14.74971,36.07312,NORMAL
8750,25-06-2018 01:30,12.67361,15.54543,15.07523,14.56887,38.94925,NORMAL
8751,25-06-2018 01:45,12.65191,15.6684,15.18374,14.56887,40.75853,NORMAL
8752,25-06-2018 02:00,12.57957,15.54543,15.22714,14.6412,37.83297,NORMAL
8753,25-06-2018 02:15,12.55064,15.6684,15.07523,14.56887,34.77126,NORMAL
8754,25-06-2018 02:30,12.59404,15.54543,15.22714,14.6412,37.92962,NORMAL
8755,25-06-2018 02:45,12.55064,15.58883,14.98843,14.56887,35.40645,NORMAL
8756,25-06-2018 03:00,12.62297,15.5816,15.26331,14.61227,40.11132,NORMAL
8757,25-06-2018 03:15,12.47106,15.63223,15.41522,14.61227,37.30197,NORMAL
8758,25-06-2018 03:30,12.59404,15.58883,15.29224,14.61227,34.31739,NORMAL
8759,25-06-2018 03:45,12.67361,15.66117,15.18374,14.56887,34.04773,NORMAL
8761,25-06-2018 04:00,12.59404,15.83478,15.29224,14.61227,40.96619,NORMAL
8762,25-06-2018 04:15,12.62297,15.66117,15.33565,14.61227,38.70938,NORMAL
