,timestamp,sensor_01,sensor_02,sensor_03,sensor_04,sensor_05,machine_status
5996,29-05-2018 07:00,48.2638855,53.55902481,43.61978912,627.8936,69.08218,NORMAL
5997,29-05-2018 07:15,48.26389,53.60243,43.48958206,629.6296,71.93703,NORMAL
5998,29-05-2018 07:30,48.3941,53.77604,43.44617844,634.0278,67.0875,NORMAL
5999,29-05-2018 07:45,48.48089981,53.81944275,43.44617844,631.4814,69.5587,NORMAL
6001,29-05-2018 08:00,48.61111,53.99305344,43.48958,634.1436,67.53496,NORMAL
6002,29-05-2018 08:15,48.78472137,54.12326,43.7066,645.0232,66.76785,NORMAL
6003,29-05-2018 08:30,48.91493,54.21007,43.88020706,630.8941,67.07002,NORMAL
6004,29-05-2018 08:45,49.04514,54.25347137,44.09722,618.9814,65.6732,NORMAL
6005,29-05-2018 09:00,49.13194,54.25347137,44.22742844,618.6343,68.43324,NORMAL
6006,29-05-2018 09:15,49.34896,54.29687,44.27083,632.0602,68.41756,NORMAL
6007,29-05-2018 09:30,49.69618,54.29687119,44.44444,634.838,69.76779,NORMAL
6008,29-05-2018 09:45,49.56597,54.29687,44.66146,623.6111,69.92007,NORMAL
6009,29-05-2018 10:00,49.91319,54.29687119,44.79166412,634.838,69.06661,NORMAL
6010,29-05-2018 10:15,50.52083,54.29687119,45.00868,628.4722,70.43997,NORMAL
6011,29-05-2018 10:30,51.30208,54.25347137,45.3559,626.5046,71.14,NORMAL
6012,29-05-2018 10:45,51.47569,54.12326,45.65972137,628.2407,69.64349,NORMAL
6013,29-05-2018 11:00,50.82465,54.1232605,45.87674,624.4213,69.42151,NORMAL
6014,29-05-2018 11:15,52.47396,54.03646,46.05035,628.3564,72.53741,NORMAL
6016,29-05-2018 11:30,53.2118,53.90624619,46.39757,629.1666,71.93668,NORMAL
6017,29-05-2018 11:45,52.95139,53.81944,46.65799,628.3564,73.63062,NORMAL
6018,29-05-2018 12:00,53.34201,53.77603912,46.96180344,646.1805,75.27044,NORMAL
6019,29-05-2018 12:15,51.82291,53.81944,47.04861069,640.3936,74.07459,NORMAL
6020,29-05-2018 12:30,52.03993,53.86285,46.875,632.4074,72.59139,NORMAL
6021,29-05-2018 12:45,51.86632,53.99305,46.61458206,626.2731,75.70275,NORMAL
6022,29-05-2018 13:00,51.73611,54.03646,46.52777,633.912,73.53952,NORMAL
6023,29-05-2018 13:15,51.82291,54.03645706,46.7013855,632.7546,70.72029,NORMAL
6024,29-05-2018 13:30,51.86632,54.03646,46.875,623.7268,75.73008,NORMAL
6025,29-05-2018 13:45,51.82291,53.90625,47.04861069,638.7731,71.70786,NORMAL
6026,29-05-2018 14:00,51.73611,54.03646,46.91839981,634.4907,71.42184,NORMAL
6027,29-05-2018 14:15,51.21527,54.07986,46.7013855,634.1435,73.21647,NORMAL
6028,29-05-2018 14:30,50.78125,54.29687,46.39757,628.588,70.15634,NORMAL
6029,29-05-2018 14:45,51.17187,54.47049,46.09375,630.6713,73.86852,NORMAL
6031,29-05-2018 15:00,50.86805344,54.51389,46.00694275,635.5324,70.55856,NORMAL
6032,29-05-2018 15:15,50.95486,54.55729,45.83333206,636.8055,73.13344,NORMAL
6033,29-05-2018 15:30,51.04166,54.64409637,45.78992844,631.0185,73.67884,NORMAL
6034,29-05-2018 15:45,50.99826,54.68749619,45.65972137,629.2824,76.87844,NORMAL
6035,29-05-2018 16:00,51.08506775,54.73089981,45.61631775,629.7454,81.65668,NORMAL
6036,29-05-2018 16:15,51.04166412,54.73089981,45.74652481,629.5139,77.57271,NORMAL
6037,29-05-2018 16:30,51.08507,54.86111,45.65972137,633.2176,72.39816,NORMAL
6038,29-05-2018 16:45,51.17187,54.9045105,45.44271,639.0046,73.55624,NORMAL
6039,29-05-2018 17:00,51.21527,54.94791,45.39930344,624.0741,72.12115,NORMAL
6040,29-05-2018 17:15,51.30208,54.99132,45.3993,636.2268,73.76143,NORMAL
6041,29-05-2018 17:30,52.12674,54.9045105,45.5295105,637.037,71.8775,NORMAL
6042,29-05-2018 17:45,51.08506775,54.90451,45.74652481,634.7222,68.42122,NORMAL
6043,29-05-2018 18:00,50.99826,54.94791,45.87673569,635.0695,67.70279,NORMAL
6044,29-05-2018 18:15,50.86805,54.94791,46.05035,626.3889,72.11472,NORMAL
6046,29-05-2018 18:30,50.78125,54.90451,46.18055,633.3333,72.19385,NORMAL
6047,29-05-2018 18:45,50.78125,54.7743,46.26736069,644.9073,76.80025,NORMAL
6048,29-05-2018 19:00,50.78125,54.7743,46.22395706,628.3564,71.24498,NORMAL
6049,29-05-2018 19:15,50.78124619,54.7309,46.09375,625.3472,73.67242,NORMAL
6050,29-05-2018 19:30,50.78125,54.6875,46.09375,632.0602,74.73781,NORMAL
6051,29-05-2018 19:45,50.82464981,54.7309,46.05034637,625.5787,78.46662,NORMAL
6052,29-05-2018 20:00,50.82465,54.6875,45.87673569,633.5938,73.96571,NORMAL
6053,29-05-2018 20:15,50.82465,54.68749619,45.74652481,625.2314,76.12398,NORMAL
6054,29-05-2018 20:30,51.47569,54.6441,45.83333,627.5463,75.51872,NORMAL
6055,29-05-2018 20:45,51.43229,54.55729,45.96353912,640.162,73.88954,NORMAL
6056,29-05-2018 21:00,51.04166,54.47048569,45.96353912,629.9768,75.19291,NORMAL
6057,29-05-2018 21:15,51.08507,54.34027481,45.87673569,628.0093,77.44761,NORMAL
6058,29-05-2018 21:30,51.43229,54.29687,45.96353912,630.9028,75.3595,NORMAL
6059,29-05-2018 21:45,51.04166,54.21007,46.05034637,645.4861,73.72247,NORMAL
6061,29-05-2018 22:00,51.38889,54.25347,46.18055344,642.0139,77.25127,NORMAL
6062,29-05-2018 22:15,51.04166,54.25347,46.22395706,628.125,76.26659,NORMAL
6063,29-05-2018 22:30,51.38889,54.29687,46.18055344,627.3148,74.59062,NORMAL
6064,29-05-2018 22:45,51.43229,54.34027,46.18055344,630.4398,79.14061,NORMAL
6065,29-05-2018 23:00,50.6076355,54.42708206,46.00694,624.8843,74.24058,NORMAL
6066,29-05-2018 23:15,50.56424,54.51389,46.00694275,643.1713,76.26747,NORMAL
6067,29-05-2018 23:30,50.56424,54.55729,46.09375,632.8704,78.01691,NORMAL
6068,29-05-2018 23:45,50.52083206,54.6441,46.26736069,631.4814,73.60745,NORMAL
6069,30-05-2018 00:00,50.39062,54.6875,46.44097137,630.787,71.91162,NORMAL
6070,30-05-2018 00:15,50.30381775,54.73089981,46.61458206,629.7454,78.28862,NORMAL
6071,30-05-2018 00:30,50.2170105,54.73089981,46.70139,636.4584,71.78483,NORMAL
6072,30-05-2018 00:45,50.21701,54.77430344,46.65798569,628.9352,73.17143,NORMAL
6073,30-05-2018 01:00,50.30381775,54.86111,46.484375,636.8055,70.97593,NORMAL
6074,30-05-2018 01:15,50.30381775,54.86111,46.39757,629.3981,74.24514,NORMAL
6076,30-05-2018 01:30,50.30382,54.94791,46.26736069,629.7454,70.62097,NORMAL
6077,30-05-2018 01:45,50.30381775,54.99132,46.22396,643.75,74.01758,NORMAL
6078,30-05-2018 02:00,50.21701,54.99131775,45.96354,630.3241,77.00274,NORMAL
6079,30-05-2018 02:15,50.2170105,54.99132,45.78993,630.5555,71.43941,NORMAL
6080,30-05-2018 02:30,50.21701,55.07812119,45.57291412,628.588,74.50572,NORMAL
6081,30-05-2018 02:45,50.0868,55.07812,45.44270706,628.588,76.3708,NORMAL
6082,30-05-2018 03:00,50,55.07812,45.35589981,638.3102,78.45705,NORMAL
6083,30-05-2018 03:15,49.86979,55.16493,45.3559,641.2037,75.01424,NORMAL
6084,30-05-2018 03:30,49.78299,55.12152481,45.44270706,636.4584,75.72736,NORMAL
6085,30-05-2018 03:45,49.86978912,55.12152,45.61631775,628.7037,78.19878,NORMAL
6086,30-05-2018 04:00,49.78299,55.12152481,45.78993,628.588,78.78511,NORMAL
6087,30-05-2018 04:15,49.73958,55.16493,45.87673569,638.8889,77.03139,NORMAL
6088,30-05-2018 04:30,49.73958,55.16493,45.83333,631.4814,79.05128,NORMAL
6089,30-05-2018 04:45,49.78299,55.16493,45.61632,637.1528,77.92863,NORMAL
6091,30-05-2018 05:00,49.78299,55.16493,45.3993,640.3936,81.50493,NORMAL
6092,30-05-2018 05:15,49.86978912,55.16493,45.18229,638.8889,78.60831,NORMAL
6093,30-05-2018 05:30,49.86978912,55.20833,44.96527481,629.8611,76.44416,NORMAL
6094,30-05-2018 05:45,49.91319,55.16493,44.79166412,628.7037,80.47132,NORMAL
6095,30-05-2018 06:00,49.91319,55.29514,44.66145706,629.9768,81.79442,NORMAL
6096,30-05-2018 06:15,49.91319,55.20833,44.74826,633.912,79.11022,NORMAL
6097,30-05-2018 06:30,49.9566,55.20833206,44.87847137,641.2037,79.93446,NORMAL
6098,30-05-2018 06:45,49.91319,55.16492844,44.921875,636.8055,79.22848,NORMAL
6099,30-05-2018 07:00,49.91319,55.12152,44.92188,632.8704,77.8355,NORMAL
6100,30-05-2018 07:15,49.86979,55.12152,45.00867844,635.8796,78.75256,NORMAL
6101,30-05-2018 07:30,49.78299,55.07812,45.09548569,631.25,76.90385,NORMAL
6102,30-05-2018 07:45,49.78299,55.07812,45.1388855,634.4907,80.16778,NORMAL
6103,30-05-2018 08:00,49.78299,55.07812,45.1388855,631.1343,79.38631,NORMAL
6104,30-05-2018 08:15,49.78299,55.12152,45.18228912,638.4259,80.18747,NORMAL
6106,30-05-2018 08:30,49.86979,55.16493,45.18228912,627.1991,80.03635,NORMAL
6107,30-05-2018 08:45,50.17361,55.07812,45.1388855,637.2686,80.50941,NORMAL
6108,30-05-2018 09:00,49.91319,55.07812119,45.00867844,622.8009,79.54058,NORMAL
6109,30-05-2018 09:15,50.43402,54.94791,44.921875,622.4537,79.94803,NORMAL
6110,30-05-2018 09:30,50.95486,54.94791,44.87847137,612.6157,82.37126,NORMAL
6111,30-05-2018 09:45,51.6059,54.7743,44.87847137,621.2963,81.95219,NORMAL
6112,30-05-2018 10:00,51.17187,54.73089981,44.96527481,627.4305,83.20836,NORMAL
6113,30-05-2018 10:15,51.30208,54.6875,45.09548569,625.6945,86.11347,NORMAL
6114,30-05-2018 10:30,50.34722,54.6441,45.13889,623.4202,79.60415,NORMAL
6115,30-05-2018 10:45,50.82465,54.6441,45.18228912,621.2963,80.74059,NORMAL
6116,30-05-2018 11:00,50.21701,54.6875,45.1388855,619.3287,80.50327,NORMAL
6117,30-05-2018 11:15,51.21527,54.6875,45.09548569,619.0972,82.45065,NORMAL
6118,30-05-2018 11:30,50.95486,54.55729,45.1388855,620.1389,84.91273,NORMAL
6119,30-05-2018 11:45,51.5191,54.55729,45.18228912,624.7685,85.39577,NORMAL
6121,30-05-2018 12:00,52.25694,54.51389,45.3125,630.6713,79.78928,NORMAL
6122,30-05-2018 12:15,52.82118,54.51389,45.3993,612.309,81.5905,NORMAL
6123,30-05-2018 12:30,51.47569,54.47049,45.5295105,620.1389,82.36297,NORMAL
6124,30-05-2018 12:45,51.30208,54.47048569,45.5295105,619.213,80.70718,NORMAL
6125,30-05-2018 13:00,49.91459287,54.51389,45.3559,625.463,81.6365,NORMAL
6126,30-05-2018 13:15,49.91319275,54.55729,45.00868,625.463,80.04727,NORMAL
6127,30-05-2018 13:30,49.91319,54.6441,44.7482605,635.5323,79.70932,NORMAL
6128,30-05-2018 13:45,49.9566,54.6875,44.53125,625.1157,81.90188,NORMAL
6129,30-05-2018 14:00,49.95659637,54.68749619,44.3576355,617.9398,78.81256,NORMAL
6130,30-05-2018 14:15,49.9566,54.7309,44.140625,620.0579,80.36657,NORMAL
6131,30-05-2018 14:30,49.95659637,54.7309,44.140625,625.8102,80.29636,NORMAL
6132,30-05-2018 14:45,49.86978912,54.7309,44.01041412,621.2963,77.78258,NORMAL
6133,30-05-2018 15:00,49.69618,54.6875,44.140625,617.0139,78.24187,NORMAL
6134,30-05-2018 15:15,49.56597,54.7309,44.31424,620.6018,81.45397,NORMAL
6136,30-05-2018 15:30,49.73958,54.6875,44.48785,623.8426,79.26128,NORMAL
6137,30-05-2018 15:45,50.56424,54.5138855,44.44444275,625.1157,84.26692,NORMAL
6138,30-05-2018 16:00,49.13194,54.34027481,44.05381775,620.6018,84.9277,NORMAL
6139,30-05-2018 16:15,49.13194,54.25347137,43.57639,625.6945,81.46599,NORMAL
6140,30-05-2018 16:30,48.91493,54.21007,43.22916,624.4213,84.63525,NORMAL
6141,30-05-2018 16:45,48.82813,54.12326,42.92534637,625,84.23561,NORMAL
6142,30-05-2018 17:00,48.69791,54.07986,42.62152481,636.9213,84.62919,NORMAL
6143,30-05-2018 17:15,48.56771,54.03645706,42.49131775,630.5555,85.07631,NORMAL
6144,30-05-2018 17:30,48.4375,53.99305,42.53472,630.3241,86.86602,NORMAL
6145,30-05-2018 17:45,48.26389,53.99305,42.53472,631.1343,79.00388,NORMAL
6146,30-05-2018 18:00,48.13368,53.90625,42.49131775,638.7731,78.57744,NORMAL
6147,30-05-2018 18:15,48.04688,53.99305,42.49131775,626.9676,77.89114,NORMAL
6148,30-05-2018 18:30,48.00347137,53.86284637,42.49132,624.8843,74.5217,NORMAL
6149,30-05-2018 18:45,47.91666,53.86285,42.49131775,629.0509,75.15656,NORMAL
6151,30-05-2018 19:00,47.82986,53.77604,42.49131775,635.5324,70.33358,NORMAL
6152,30-05-2018 19:15,47.78646,53.77603912,42.49132,629.0075,73.13968,NORMAL
6153,30-05-2018 19:30,47.69964981,53.68924,42.31770706,625.8102,74.61993,NORMAL
6154,30-05-2018 19:45,47.56944,53.68923569,42.14409637,637.6157,74.28391,NORMAL
6155,30-05-2018 20:00,47.52603912,53.64583,41.97048569,637.3843,77.08173,NORMAL
6156,30-05-2018 20:15,47.52604,53.64583206,41.97049,635.5324,77.52872,NORMAL
6157,30-05-2018 20:30,47.4826355,53.64583,41.97049,632.0602,80.73729,NORMAL
6158,30-05-2018 20:45,47.39583206,53.60243,42.05728912,632.7546,80.25934,NORMAL
6159,30-05-2018 21:00,47.39583,53.55902,42.1441,629.6296,78.94638,NORMAL
6160,30-05-2018 21:15,47.4826355,53.60243,42.27430344,627.662,81.58396,NORMAL
6161,30-05-2018 21:30,47.4826355,53.55902481,42.36111,630.2084,82.67883,NORMAL
6162,30-05-2018 21:45,47.39583,53.47222,42.36111,630.3241,80.73302,NORMAL
6163,30-05-2018 22:00,47.35242844,53.38541,42.1441,630.5555,81.65551,NORMAL
6164,30-05-2018 22:15,47.26563,53.3420105,41.88367844,624.6528,76.63957,NORMAL
6166,30-05-2018 22:30,47.17882,53.25521,41.66666412,632.5231,79.58889,NORMAL
6167,30-05-2018 22:45,47.17882,53.25520706,41.66666412,629.6296,77.94367,NORMAL
6168,30-05-2018 23:00,47.265625,53.25521,41.71006775,631.4814,77.76633,NORMAL
6169,30-05-2018 23:15,47.265625,53.25520706,41.71007,629.3981,79.54926,NORMAL
6170,30-05-2018 23:30,47.265625,53.25521,41.66666412,629.8611,81.97327,NORMAL
6171,30-05-2018 23:45,47.17882,53.21180344,41.71007,634.1436,79.97707,NORMAL
6172,31-05-2018 00:00,47.17881775,53.16839981,41.75347137,632.6389,83.9713,NORMAL
6173,31-05-2018 00:15,47.265625,53.1684,41.88367844,633.2176,81.46235,NORMAL
6174,31-05-2018 00:30,47.265625,53.2118,42.05728912,641.8981,81.0108,NORMAL
6175,31-05-2018 00:45,47.30902,53.2118,42.14409637,635.3009,78.7854,NORMAL
6176,31-05-2018 01:00,47.35242844,53.2118,42.14409637,634.7222,77.89624,NORMAL
6177,31-05-2018 01:15,47.4826355,53.34201,42.1875,632.0602,77.43403,NORMAL
6178,31-05-2018 01:30,47.56944,53.3420105,42.1875,639.1204,74.2515,NORMAL
6179,31-05-2018 01:45,47.61284637,53.38541,42.14409637,635.3009,74.93909,NORMAL
6181,31-05-2018 02:00,47.74305344,53.34201,42.2743,634.6064,72.48914,NORMAL
6182,31-05-2018 02:15,47.74305,53.34201,42.40451,633.5648,76.98271,NORMAL
6183,31-05-2018 02:30,47.82986069,53.38541,42.57813,629.9768,73.19762,NORMAL
6184,31-05-2018 02:45,47.91666,53.55902,42.62152481,627.0833,78.30208,NORMAL
6185,31-05-2018 03:00,47.96007,53.55902,42.578125,633.5648,74.13782,NORMAL
6186,31-05-2018 03:15,48.04688,53.60242844,42.53472137,641.7823,75.52892,NORMAL
6187,31-05-2018 03:30,48.13368,53.64583,42.53472137,635.9954,75.11179,NORMAL
6188,31-05-2018 03:45,48.00347,53.64583,42.53472137,629.9768,74.47301,NORMAL
6189,31-05-2018 04:00,48.04688,53.64583206,42.49131775,629.0509,74.35527,NORMAL
6190,31-05-2018 04:15,48.046875,53.64583,42.49132,630.787,76.27063,NORMAL
6191,31-05-2018 04:30,48.046875,53.64583,42.40451,632.1759,77.27488,NORMAL
6192,31-05-2018 04:45,48.04688,53.68923569,42.49132,624.6528,71.44727,NORMAL
6193,31-05-2018 05:00,48.04688,53.68924,42.70833,635.5324,74.76681,NORMAL
6194,31-05-2018 05:15,48.13367844,53.64583,42.92535,631.5972,68.72281,NORMAL
6196,31-05-2018 05:30,48.17708,53.68923569,43.05555344,633.5648,66.26031,NORMAL
6197,31-05-2018 05:45,48.17708,53.68923569,43.01215,638.8889,72.93379,NORMAL
6198,31-05-2018 06:00,48.22049,53.68924,42.83853912,633.4491,75.20293,NORMAL
6199,31-05-2018 06:15,48.26389,53.77604,42.70833206,634.2593,77.99521,NORMAL
6200,31-05-2018 06:30,48.22049,53.77604,42.57813,625.3472,73.83945,NORMAL
6201,31-05-2018 06:45,48.22048569,53.81944,42.62152481,632.6389,74.53174,NORMAL
6202,31-05-2018 07:00,48.2638855,53.81944275,42.70833206,625.2314,75.51691,NORMAL
6203,31-05-2018 07:15,48.35069,53.86285,42.70833,633.6805,79.84236,NORMAL
6204,31-05-2018 07:30,48.3941,53.99305,42.83853912,630.3241,74.73096,NORMAL
6205,31-05-2018 07:45,48.4375,54.07986,43.18576,632.0602,69.26869,NORMAL
6206,31-05-2018 08:00,48.56771,54.12326,43.48958,630.6713,71.87829,NORMAL
6207,31-05-2018 08:15,48.6545105,54.12326,43.61979,642.4768,74.61475,NORMAL
6208,31-05-2018 08:30,48.78472137,54.03646,43.7934,624.7686,72.06426,NORMAL
6209,31-05-2018 08:45,48.828125,53.99305,43.83680344,630.2084,76.78077,NORMAL
6211,31-05-2018 09:00,49.00174,53.99305,43.88020706,633.5648,71.32419,NORMAL
6212,31-05-2018 09:15,49.13194,53.99305,44.01041412,631.8287,73.21883,NORMAL
6213,31-05-2018 09:30,49.08854,53.90625,44.05381775,632.0602,72.03786,NORMAL
6214,31-05-2018 09:45,49.34896,53.99305,44.09722,635.3009,69.31821,NORMAL
6215,31-05-2018 10:00,49.08854,54.03646,44.22742844,633.3334,74.33794,NORMAL
6216,31-05-2018 10:15,50.17361,54.03646,44.27083206,637.8472,77.44521,NORMAL
6217,31-05-2018 10:30,49.78299,54.1232605,44.31423569,619.3287,76.72483,NORMAL
6218,31-05-2018 10:45,50.17361,54.21006775,44.27083206,625.2314,75.55552,NORMAL
6219,31-05-2018 11:00,49.73958,54.25347,44.31423569,631.713,74.70144,NORMAL
6220,31-05-2018 11:15,49.30555,54.29687,44.31424,637.037,78.52422,NORMAL
6221,31-05-2018 11:30,51.04166,54.29687,44.27083206,636.6898,73.24044,NORMAL
6222,31-05-2018 11:45,50.60764,54.29687119,44.27083206,637.5,74.27048,NORMAL
6223,31-05-2018 12:00,49.47916,54.34027,44.27083206,635.3009,77.82379,NORMAL
6224,31-05-2018 12:15,49.26215,54.42708,44.27083,631.0185,74.00494,NORMAL
6226,31-05-2018 12:30,49.21875,54.29687,44.22742844,628.2407,79.60146,NORMAL
6227,31-05-2018 12:45,49.21875,54.29687,44.140625,624.3055,80.04199,NORMAL
6228,31-05-2018 13:00,49.00173569,54.25347137,43.8368,647.5695,80.63705,NORMAL
6229,31-05-2018 13:15,48.78472,54.07986,43.35938,626.2732,76.50787,NORMAL
6230,31-05-2018 13:30,48.61111069,53.99305,43.44617844,637.2685,75.90687,NORMAL
6231,31-05-2018 13:45,48.4375,53.90624619,43.48958206,637.3843,69.85709,NORMAL
6232,31-05-2018 14:00,48.35069275,53.77603912,43.40277,628.4722,67.6589,NORMAL
6233,31-05-2018 14:15,48.13368,53.64583,43.14236,638.8889,71.24448,NORMAL
6234,31-05-2018 14:30,47.96007,53.55902481,42.92534637,626.6204,68.93472,NORMAL
6235,31-05-2018 14:45,47.74305,53.42881775,42.92534637,609.2593,72.66882,NORMAL
6236,31-05-2018 15:00,47.61285,53.42881775,42.96875,626.2731,72.00758,NORMAL
6237,31-05-2018 15:15,47.4826355,53.42882,42.79514,625.3472,74.27076,NORMAL
6238,31-05-2018 15:30,47.30902,53.38541,42.62152,633.3334,72.76302,NORMAL
6239,31-05-2018 15:45,47.17881775,53.42881775,42.62152,639.3519,79.70374,NORMAL
6241,31-05-2018 16:00,47.13541,53.47222,42.62152481,634.4907,82.8215,NORMAL
6242,31-05-2018 16:15,47.04861,53.47222137,42.578125,636.9213,78.16325,NORMAL
6243,31-05-2018 16:30,46.9618,53.55902,42.53472137,622.1064,74.48273,NORMAL
6244,31-05-2018 16:45,46.96180344,53.60243,42.4045105,636.9213,78.14228,NORMAL
6245,31-05-2018 17:00,46.96180344,53.60242844,42.31770706,631.713,74.39802,NORMAL
6246,31-05-2018 17:15,46.96180344,53.60243,42.1875,632.6389,77.48927,NORMAL
6247,31-05-2018 17:30,46.91839981,53.64583,42.31771,634.0278,82.455,NORMAL
6248,31-05-2018 17:45,46.875,53.55902,42.4045105,631.8287,80.37289,NORMAL
6249,31-05-2018 18:00,46.74478912,53.55902481,42.578125,632.9861,77.20935,NORMAL
6250,31-05-2018 18:15,46.70139,53.55902,42.70833206,631.8287,89.48651,NORMAL
6251,31-05-2018 18:30,46.65798569,53.60243,42.75174,632.1759,84.34872,NORMAL
6252,31-05-2018 18:45,46.61458,53.55902481,42.83853912,629.6296,82.10415,NORMAL
6253,31-05-2018 19:00,46.48438,53.60243,42.92534637,626.5046,80.06166,NORMAL
6254,31-05-2018 19:15,46.44097,53.55902481,42.92535,631.25,74.673,NORMAL
6256,31-05-2018 19:30,46.44097137,53.55902481,42.75174,638.5416,66.38389,NORMAL
6257,31-05-2018 19:45,46.48438,53.60242844,42.49132,635.1852,73.13818,NORMAL
6258,31-05-2018 20:00,46.52777481,53.64583,42.10069,634.9537,75.54106,NORMAL
6259,31-05-2018 20:15,46.61458,53.60243,41.88367844,647.4537,74.49165,NORMAL
6260,31-05-2018 20:30,46.61458,53.60242844,41.66666,640.2778,73.8615,NORMAL
6261,31-05-2018 20:45,46.52777,53.64583206,41.53645706,635.6482,75.6394,NORMAL
6262,31-05-2018 21:00,46.52777,53.64583,41.6232605,627.7778,73.41206,NORMAL
6263,31-05-2018 21:15,46.61458,53.64583,41.71006775,625.9259,75.07323,NORMAL
6264,31-05-2018 21:30,46.65799,53.64583206,41.88367844,636.4584,78.16457,NORMAL
6265,31-05-2018 21:45,46.70139,53.64583,41.97048569,629.3981,73.21249,NORMAL
6266,31-05-2018 22:00,46.74478912,53.64583206,42.14409637,626.8518,67.13904,NORMAL
6267,31-05-2018 22:15,46.8316,53.64583,42.1441,638.3102,66.61642,NORMAL
6268,31-05-2018 22:30,46.74478912,53.60242844,42.1441,625.3472,65.84819,NORMAL
6269,31-05-2018 22:45,46.74478912,53.64583,42.1875,624.8843,65.78265,NORMAL
6271,31-05-2018 23:00,46.74479,53.55902,42.31770706,623.1481,62.66138,NORMAL
6272,31-05-2018 23:15,46.74478912,53.47222137,42.36111069,626.5046,62.51149,NORMAL
6273,31-05-2018 23:30,46.74478912,53.47222137,42.49132,637.6157,64.21768,NORMAL
6274,31-05-2018 23:45,46.74479,53.47222137,42.53472137,634.1435,64.75592,NORMAL
6275,01-06-2018 00:00,46.8316,53.47222,42.62152,628.125,66.48535,NORMAL
6276,01-06-2018 00:15,46.875,53.47222,42.75173569,625.2314,64.16898,NORMAL
6277,01-06-2018 00:30,46.9184,53.47222,42.83853912,629.5139,66.34925,NORMAL
6278,01-06-2018 00:45,47.09201,53.60242844,42.96875,630.3241,64.78681,NORMAL
6279,01-06-2018 01:00,47.17882,53.60242844,43.05555,626.9676,67.6632,NORMAL
6280,01-06-2018 01:15,47.265625,53.64583,43.14236069,628.8195,69.69621,NORMAL
6281,01-06-2018 01:30,47.26563,53.60243,43.22916412,633.1018,74.65126,NORMAL
6282,01-06-2018 01:45,47.30902481,53.47222,43.14236069,627.8936,80.62614,NORMAL
6283,01-06-2018 02:00,47.35242844,53.55902,42.83854,638.1945,84.0583,NORMAL
6284,01-06-2018 02:15,47.35243,53.47222,42.70833,628.8195,70.31776,NORMAL
6286,01-06-2018 02:30,47.4826355,53.55902,42.53472137,636.2269,73.30582,NORMAL
6287,01-06-2018 02:45,47.52604,53.55902,42.49131775,632.4074,69.30459,NORMAL
6288,01-06-2018 03:00,47.52604,53.55902481,42.31770706,628.7037,68.78041,NORMAL
6289,01-06-2018 03:15,47.61285,53.55902481,42.57813,646.2963,70.66063,NORMAL
6290,01-06-2018 03:30,47.61285,53.55902,42.79514,636.6898,72.64138,NORMAL
6291,01-06-2018 03:45,47.61285,53.55902481,43.01215,623.3796,75.18501,NORMAL
6292,01-06-2018 04:00,47.61285,53.60243,43.27256775,624.3055,73.79305,NORMAL
6293,01-06-2018 04:15,47.74305,53.60243,43.35938,631.0186,76.20829,NORMAL
6294,01-06-2018 04:30,47.74305,53.68924,43.22916412,644.5602,78.74438,NORMAL
6295,01-06-2018 04:45,47.78646,53.68924,43.14236069,635.6482,78.03249,NORMAL
6296,01-06-2018 05:00,47.82986,53.77604,43.05555344,625.2314,85.44726,NORMAL
6297,01-06-2018 05:15,47.78646,53.81944,43.14236069,629.3982,83.25098,NORMAL
6298,01-06-2018 05:30,47.78646,53.81944,43.27257,635.5324,77.51745,NORMAL
6299,01-06-2018 05:45,47.74305,53.86284637,43.48958206,630.787,76.68741,NORMAL
6301,01-06-2018 06:00,47.78645706,53.90625,43.48958206,640.5093,71.49381,NORMAL
6302,01-06-2018 06:15,47.82986069,53.86285,43.40277481,632.1759,72.27148,NORMAL
6303,01-06-2018 06:30,47.96006775,53.99305,43.22916,632.5232,68.60521,NORMAL
6304,01-06-2018 06:45,48.00347,53.99305,43.05555,626.2731,75.08652,NORMAL
6305,01-06-2018 07:00,48.13368,54.03646,43.14236,637.7314,82.63728,NORMAL
6306,01-06-2018 07:15,48.17708206,54.07986,43.22916,636.1111,78.35085,NORMAL
6307,01-06-2018 07:30,48.22049,54.07986,43.359375,628.2407,68.12882,NORMAL
6308,01-06-2018 07:45,48.22048569,53.90625,43.44617844,637.1528,73.00378,NORMAL
6309,01-06-2018 08:00,48.22049,53.81944,43.61979,621.6436,71.78568,NORMAL
6310,01-06-2018 08:15,49.34896,53.77603912,43.66319275,626.7361,68.23466,NORMAL
6311,01-06-2018 08:30,48.35069,53.64583,43.79339981,634.838,63.07674,NORMAL
6312,01-06-2018 08:45,48.61111,53.64583,43.88020706,630.9028,62.65448,NORMAL
6313,01-06-2018 09:00,49.43576,53.64583206,44.01041412,634.838,60.23994,NORMAL
6314,01-06-2018 09:15,49.47916,53.68923569,44.09722,627.8935,70.55894,NORMAL
6316,01-06-2018 09:30,49.21875,53.68924,44.140625,633.5648,68.03173,NORMAL
6317,01-06-2018 09:45,49.30555,53.77603912,44.140625,632.6389,68.60508,NORMAL
6318,01-06-2018 10:00,49.65277,53.77603912,44.140625,631.5972,67.49009,NORMAL
6319,01-06-2018 10:15,48.87152,53.77604,44.14063,632.5232,68.2545,NORMAL
6320,01-06-2018 10:30,48.828125,53.81944,44.14063,627.1991,73.89782,NORMAL
